0.4,1.4000000000000004
10.5,11.5
15.5,16.5
20.5,21.5
25.5,26.5
35.900000000000006,36.900000000000006
40.900000000000006,41.900000000000006
41.00000000000001,42.00000000000001
46.00000000000001,47.00000000000001
51.00000000000001,52.00000000000001
56.00000000000001,57.00000000000001
61.00000000000001,62.00000000000001
66.59999999999997,67.59999999999997
71.59999999999997,72.59999999999997
76.59999999999997,77.59999999999997
81.59999999999997,82.59999999999997
86.59999999999997,87.59999999999997
91.59999999999997,92.59999999999997
96.59999999999997,97.59999999999997
101.59999999999997,102.59999999999997
106.59999999999997,107.59999999999997
111.59999999999997,112.59999999999997

